Form,Exp,Geozone,Date,STemp,BTemp,BTime,Start,Visib,AvgDepth,MaxDepth,Current,Habitat,Species_ID,Family_ID,Abundance,English_Name,Scientific,Family_Name,Site_Name,Latitude,Longitude
149817,N,52020036,2001-07-15,86,86,70,15,5,5,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
149818,N,52020030,2001-07-16,0,0,60,16,4,5,0,2,0,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149818,N,52020030,2001-07-16,0,0,60,16,4,5,0,2,0,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149820,N,52020038,2001-07-17,0,0,61,9,5,9,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149822,E,52020036,2001-07-15,84,84,70,15,5,6,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
149822,E,52020036,2001-07-15,84,84,70,15,5,6,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
149822,E,52020036,2001-07-15,84,84,70,15,5,6,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
149823,E,52020036,2001-07-15,86,0,70,15,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
149825,E,52020027,2001-07-14,85,0,60,14,5,5,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149825,E,52020027,2001-07-14,85,0,60,14,5,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149827,N,52020031,2001-07-19,85,85,61,9,3,6,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Cascades,19.696666666666665,-80.06866666666667
149827,N,52020031,2001-07-19,85,85,61,9,3,6,0,2,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Cascades,19.696666666666665,-80.06866666666667
149828,N,52020075,2001-07-16,86,85,61,11,3,5,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Jackson's Bite,NA,NA
149828,N,52020075,2001-07-16,86,85,61,11,3,5,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Jackson's Bite,NA,NA
149830,N,52020030,2001-07-16,86,85,51,16,3,6,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149831,E,52020023,2001-07-16,86,0,70,9,6,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149831,E,52020023,2001-07-16,86,0,70,9,6,7,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149832,N,52020027,2001-07-17,85,81,65,15,4,6,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149833,N,52020030,2001-07-16,85,82,56,16,2,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149834,N,52020012,2001-07-15,87,85,61,11,3,5,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
149835,N,52020023,2001-07-16,84,81,56,9,3,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149836,N,52020012,2001-07-15,85,82,62,11,4,5,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
149837,N,52020026,2001-07-15,85,82,60,9,4,6,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Meadow's,19.6925,-80.06866666666667
149840,N,52020023,2001-07-16,0,0,60,9,4,10,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149841,N,52020075,2001-07-16,86,84,71,11,5,6,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Jackson's Bite,NA,NA
149842,N,52020023,2001-07-16,0,86,65,9,4,7,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149842,N,52020023,2001-07-16,0,86,65,9,4,7,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149843,N,52020075,2001-07-16,0,86,70,11,4,6,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Jackson's Bite,NA,NA
149845,N,52020036,2001-07-15,86,85,70,15,5,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
149846,N,52020023,2001-07-16,87,84,66,9,4,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149846,N,52020023,2001-07-16,87,84,66,9,4,7,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149846,N,52020023,2001-07-16,87,84,66,9,4,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149847,N,52020075,2001-07-16,86,86,82,11,5,5,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Jackson's Bite,NA,NA
149848,N,52020023,2001-07-16,86,86,71,9,6,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149848,N,52020023,2001-07-16,86,86,71,9,6,7,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149849,N,52020030,2001-07-16,86,86,85,16,5,6,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149849,N,52020030,2001-07-16,86,86,85,16,5,6,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149849,N,52020030,2001-07-16,86,86,85,16,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149850,N,52020027,2001-07-17,86,86,76,15,5,5,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149850,N,52020027,2001-07-17,86,86,76,15,5,5,0,3,2,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149851,N,52020038,2001-07-17,85,85,74,9,6,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149851,N,52020038,2001-07-17,85,85,74,9,6,7,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149851,N,52020038,2001-07-17,85,85,74,9,6,7,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149852,N,52020028,2001-07-17,86,86,70,11,5,5,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
149852,N,52020028,2001-07-17,86,86,70,11,5,5,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
149853,N,52020043,2001-07-18,86,86,62,11,5,4,0,3,3,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149854,N,52020034,2001-07-18,84,84,75,9,6,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149855,N,52020022,2001-07-18,86,86,76,15,4,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
149856,N,52020036,2001-07-19,84,84,74,17,5,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
149857,N,52020031,2001-07-19,84,84,60,9,5,7,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Cascades,19.696666666666665,-80.06866666666667
149858,N,52020043,2001-07-19,86,86,64,11,4,5,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149861,E,52020023,2001-07-16,84,84,75,9,5,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149861,E,52020023,2001-07-16,84,84,75,9,5,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149861,E,52020023,2001-07-16,84,84,75,9,5,7,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Nancy's Cup of Tea,19.693333333333335,-80.06933333333333
149862,E,52020075,2001-07-16,84,84,70,11,5,6,0,3,2,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Jackson's Bite,NA,NA
149862,E,52020075,2001-07-16,84,84,70,11,5,6,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Jackson's Bite,NA,NA
149863,E,52020036,2001-07-19,84,84,75,17,6,6,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
149863,E,52020036,2001-07-19,84,84,75,17,6,6,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
149870,N,52020030,2001-07-16,86,84,68,15,5,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149870,N,52020030,2001-07-16,86,84,68,15,5,7,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149871,N,52020030,2001-07-16,0,86,65,16,5,7,0,2,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149871,N,52020030,2001-07-16,0,86,65,16,5,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149871,N,52020030,2001-07-16,0,86,65,16,5,7,0,2,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149872,N,52020022,2001-07-16,86,84,69,15,4,6,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
149872,N,52020022,2001-07-16,86,84,69,15,4,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
149873,N,52020031,2001-07-19,86,83,54,9,5,8,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Cascades,19.696666666666665,-80.06866666666667
149873,N,52020031,2001-07-19,86,83,54,9,5,8,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Cascades,19.696666666666665,-80.06866666666667
149873,N,52020031,2001-07-19,86,83,54,9,5,8,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Cascades,19.696666666666665,-80.06866666666667
149874,N,52020043,2001-07-19,86,84,70,11,4,6,0,3,9,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149875,N,52020031,2001-07-19,0,83,53,9,4,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Cascades,19.696666666666665,-80.06866666666667
149875,N,52020031,2001-07-19,0,83,53,9,4,7,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Cascades,19.696666666666665,-80.06866666666667
149875,N,52020031,2001-07-19,0,83,53,9,4,7,0,2,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Cascades,19.696666666666665,-80.06866666666667
149876,N,52020043,2001-07-19,0,83,68,11,3,6,0,3,9,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149876,N,52020043,2001-07-19,0,83,68,11,3,6,0,3,9,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149877,N,52020027,2001-07-17,86,85,70,15,4,5,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149878,N,52020027,2001-07-17,0,85,67,15,4,5,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149879,N,52020034,2001-07-18,0,83,69,9,5,7,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149880,N,52020022,2001-07-18,0,83,69,15,4,6,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
149880,N,52020022,2001-07-18,0,83,69,15,4,6,0,2,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
149880,N,52020022,2001-07-18,0,83,69,15,4,6,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
149882,N,52020038,2001-07-17,0,0,59,9,5,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149882,N,52020038,2001-07-17,0,0,59,9,5,7,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149883,N,52020030,2001-07-16,0,0,61,16,5,7,0,2,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149883,N,52020030,2001-07-16,0,0,61,16,5,7,0,2,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
149884,N,52020028,2001-07-17,0,0,59,11,3,5,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
149884,N,52020028,2001-07-17,0,0,59,11,3,5,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
149884,N,52020028,2001-07-17,0,0,59,11,3,5,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
149885,N,52020027,2001-07-17,0,0,61,15,5,8,0,2,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149889,N,52020038,2001-07-17,0,0,60,9,6,5,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149891,N,52020027,2001-07-17,0,0,70,15,4,5,0,3,3,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149892,N,52020038,2001-07-17,86,84,71,9,5,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149893,N,52020028,2001-07-17,86,85,68,11,3,5,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
149893,N,52020028,2001-07-17,86,85,68,11,3,5,0,2,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
149894,N,52020038,2001-07-17,0,86,69,9,5,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149895,N,52020028,2001-07-17,0,86,69,11,3,5,0,1,0,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
149895,N,52020028,2001-07-17,0,86,69,11,3,5,0,1,0,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
149896,N,52020043,2001-07-18,86,83,68,11,4,6,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149897,N,52020034,2001-07-18,85,83,51,9,5,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149898,N,52020037,2001-07-20,0,0,60,9,4,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
149899,N,52020041,2001-07-20,85,82,75,11,4,5,0,0,0,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bush Gardens,19.6715,-80.1035
149900,N,52020043,2001-07-18,85,84,61,12,3,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149901,N,52020034,2001-07-18,87,85,61,10,3,6,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149901,N,52020034,2001-07-18,87,85,61,10,3,6,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149902,N,52020027,2001-07-17,86,84,62,15,4,5,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149903,N,52020037,2001-07-20,86,86,62,9,4,1,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
149904,E,52020027,2001-07-17,86,86,70,15,4,4,0,3,3,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149904,E,52020027,2001-07-17,86,86,70,15,4,4,0,3,3,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
149905,E,52020034,2001-07-18,88,0,70,9,5,6,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149905,E,52020034,2001-07-18,88,0,70,9,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149906,E,52020031,2001-07-19,86,86,70,9,5,7,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Cascades,19.696666666666665,-80.06866666666667
149907,E,52020038,2001-07-17,86,86,70,9,5,7,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149907,E,52020038,2001-07-17,86,86,70,9,5,7,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149907,E,52020038,2001-07-17,86,86,70,9,5,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149907,E,52020038,2001-07-17,86,86,70,9,5,7,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
149908,E,52020028,2001-07-17,86,86,70,11,4,5,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
149908,E,52020028,2001-07-17,86,86,70,11,4,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
149909,E,52020034,2001-07-18,84,84,75,9,5,8,0,3,2,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149909,E,52020034,2001-07-18,84,84,75,9,5,8,0,3,2,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149909,E,52020034,2001-07-18,84,84,75,9,5,8,0,3,2,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149910,E,52020031,2001-07-19,87,0,60,9,4,8,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Cascades,19.696666666666665,-80.06866666666667
149911,E,52020037,2001-07-20,88,0,70,9,6,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
149911,E,52020037,2001-07-20,88,0,70,9,6,7,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
149914,E,52020022,2001-07-18,83,83,70,15,5,7,0,3,2,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
149914,E,52020022,2001-07-18,83,83,70,15,5,7,0,3,2,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
149914,E,52020022,2001-07-18,83,83,70,15,5,7,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
149915,E,52020043,2001-07-18,88,0,70,11,5,5,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149916,E,52020034,2001-07-18,86,86,70,9,5,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149916,E,52020034,2001-07-18,86,86,70,9,5,5,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149916,E,52020034,2001-07-18,86,86,70,9,5,5,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149917,E,52020043,2001-07-18,86,86,70,11,4,4,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149918,E,52020036,2001-07-19,87,0,75,17,6,6,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
149919,N,52020034,2001-07-17,0,0,59,9,5,9,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149922,N,52020034,2001-07-18,0,0,70,9,6,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149922,N,52020034,2001-07-18,0,0,70,9,6,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149923,N,52020043,2001-07-18,0,0,70,11,4,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149923,N,52020043,2001-07-18,0,0,70,11,4,5,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149924,N,52020022,2001-07-18,0,0,70,15,4,4,0,3,2,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
149925,N,52020034,2001-07-18,0,0,71,9,4,5,0,2,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149925,N,52020034,2001-07-18,0,0,71,9,4,5,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149925,N,52020034,2001-07-18,0,0,71,9,4,5,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149927,N,52020037,2001-07-20,0,0,72,9,4,4,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
149928,N,52020034,2001-07-18,0,0,77,9,5,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
149931,N,52020043,2001-07-18,0,0,76,11,5,5,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149931,N,52020043,2001-07-18,0,0,76,11,5,5,0,2,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
149932,N,52020028,2001-07-17,0,0,70,11,5,5,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Grundy's Gardens,19.657166666666665,-80.08983333333333
